video-file,kind,engine,identity-source,identity-target,recording-source,recording-target,audio-config,gen-config,gesture-type,script-type
memo-14634-14626-speechify.mp4,avatar,memo,241,241,14634,14626,speechify,,no-gesture,unscripted
memo-14622-14641-speechify.mp4,avatar,memo,241,241,14622,14641,speechify,,no-gesture,scripted-short
hellomeme-14611-14637-elevenlabs.mp4,avatar,hellomeme,241,241,14611,14637,real,,no-gesture,scripted-short
hellomeme-14614-14626-real.mp4,avatar,hellomeme,241,241,14614,14626,real,,no-gesture,unscripted
facefusion-15154-14622.mp4,face-swap,facefusion,428,241,15154,14622,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-15162-14639.mp4,face-swap,facefusion,428,241,15162,14639,real,inswapper_128_fp16_codeformer_512512,no-gesture,unscripted
facefusion-15159-14627.mp4,face-swap,facefusion,428,241,15159,14627,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-long
latentsync-9733-9742-elevenlabs.mp4,lip-sync,latentsync,237,237,9733,9742,elevenlabs,,no-gesture,scripted-short
memo-9752-9753-speechify.mp4,avatar,memo,237,237,9752,9753,speechify,,no-gesture,scripted-short
memo-9735-9746-real.mp4,avatar,memo,237,237,9735,9746,real,,no-gesture,scripted-long
memo-9751-9733-real.mp4,avatar,memo,237,237,9751,9733,real,,no-gesture,scripted-short
hellomeme-9751-9723-speechify.mp4,avatar,hellomeme,237,237,9751,9723,real,,no-gesture,scripted-short
hellomeme-9748-9734-elevenlabs.mp4,avatar,hellomeme,237,237,9748,9734,real,,no-gesture,scripted-short
facefusion-7557-9735.mp4,face-swap,facefusion,383,237,7557,9735,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-long
facefusion-7560-9724.mp4,face-swap,facefusion,383,237,7560,9724,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-7552-9721.mp4,face-swap,facefusion,383,237,7552,9721,real,simswap_256_768768,no-gesture,unscripted
latentsync-7086-7064-playht.mp4,lip-sync,latentsync,394,394,7086,7064,playht,,no-gesture,scripted-short
latentsync-7071-7084-playht.mp4,lip-sync,latentsync,394,394,7071,7084,playht,,no-gesture,scripted-short
memo-7061-7060-real.mp4,avatar,memo,394,394,7061,7060,real,,no-gesture,scripted-long
memo-7064-7073-speechify.mp4,avatar,memo,394,394,7064,7073,speechify,,no-gesture,scripted-short
memo-7081-7079-playht.mp4,avatar,memo,394,394,7081,7079,playht,,no-gesture,scripted-short
hellomeme-7068-7069-playht.mp4,avatar,hellomeme,394,394,7068,7069,real,,no-gesture,unscripted
hellomeme-7086-7070-speechify.mp4,avatar,hellomeme,394,394,7086,7070,real,,no-gesture,scripted-short
hellomeme-7071-7091-speechify.mp4,avatar,hellomeme,394,394,7071,7091,real,,no-gesture,scripted-short
facefusion-10808-7067.mp4,face-swap,facefusion,448,394,10808,7067,real,simswap_256_768768,no-gesture,unscripted
facefusion-10813-7076.mp4,face-swap,facefusion,448,394,10813,7076,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-10805-7081.mp4,face-swap,facefusion,448,394,10805,7081,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
latentsync-14419-14415-speechify.mp4,lip-sync,latentsync,327,327,14419,14415,speechify,,no-gesture,unscripted
latentsync-14439-14413-real.mp4,lip-sync,latentsync,327,327,14439,14413,real,,no-gesture,scripted-short
memo-14423-14407-real.mp4,avatar,memo,327,327,14423,14407,real,,yawn,no-speech
memo-14421-14408-real.mp4,avatar,memo,327,327,14421,14408,real,,no-gesture,scripted-short
hellomeme-14436-14428-playht.mp4,avatar,hellomeme,327,327,14436,14428,real,,no-gesture,scripted-short
facefusion-8709-14428.mp4,face-swap,facefusion,457,327,8709,14428,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-8734-14418.mp4,face-swap,facefusion,457,327,8734,14418,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-8730-14411.mp4,face-swap,facefusion,457,327,8730,14411,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
latentsync-10678-10674-speechify.mp4,lip-sync,latentsync,318,318,10678,10674,speechify,,no-gesture,scripted-short
latentsync-10684-10676-elevenlabs.mp4,lip-sync,latentsync,318,318,10684,10676,elevenlabs,,no-gesture,scripted-short
memo-10678-10674-elevenlabs.mp4,avatar,memo,318,318,10678,10674,elevenlabs,,no-gesture,scripted-short
memo-10669-10676-playht.mp4,avatar,memo,318,318,10669,10676,playht,,no-gesture,scripted-short
memo-10677-10693-speechify.mp4,avatar,memo,318,318,10677,10693,speechify,,no-gesture,unscripted
hellomeme-10699-10670-speechify.mp4,avatar,hellomeme,318,318,10699,10670,real,,no-gesture,scripted-short
hellomeme-10674-10686-elevenlabs.mp4,avatar,hellomeme,318,318,10674,10686,real,,no-gesture,scripted-short
facefusion-9121-10680.mp4,face-swap,facefusion,319,318,9121,10680,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-9116-10691.mp4,face-swap,facefusion,319,318,9116,10691,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-9127-10672.mp4,face-swap,facefusion,319,318,9127,10672,real,inswapper_128_fp16_codeformer_512512,yawn,no-speech
facefusion-9142-10677.mp4,face-swap,facefusion,319,318,9142,10677,real,inswapper_128_fp16_768768,no-gesture,unscripted
latentsync-11705-11692-real.mp4,lip-sync,latentsync,397,397,11705,11692,real,,no-gesture,scripted-short
latentsync-11709-11707-real.mp4,lip-sync,latentsync,397,397,11709,11707,real,,no-gesture,unscripted
latentsync-11695-11702-elevenlabs.mp4,lip-sync,latentsync,397,397,11695,11702,elevenlabs,,no-gesture,scripted-short
memo-11706-11707-elevenlabs.mp4,avatar,memo,397,397,11706,11707,elevenlabs,,no-gesture,unscripted
memo-11699-11692-speechify.mp4,avatar,memo,397,397,11699,11692,speechify,,no-gesture,scripted-short
memo-11700-11702-real.mp4,avatar,memo,397,397,11700,11702,real,,no-gesture,scripted-short
memo-11682-11704-real.mp4,avatar,memo,397,397,11682,11704,real,,laugh,no-speech
hellomeme-11705-11697-real.mp4,avatar,hellomeme,397,397,11705,11697,real,,no-gesture,scripted-short
hellomeme-11709-11696-playht.mp4,avatar,hellomeme,397,397,11709,11696,real,,no-gesture,unscripted
facefusion-9929-11708.mp4,face-swap,facefusion,306,397,9929,11708,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-9934-11705.mp4,face-swap,facefusion,306,397,9934,11705,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-9932-11714.mp4,face-swap,facefusion,306,397,9932,11714,real,inswapper_128_fp16_768768,no-gesture,scripted-long
latentsync-9945-9937-playht.mp4,lip-sync,latentsync,306,306,9945,9937,playht,,no-gesture,unscripted
latentsync-9926-9924-real.mp4,lip-sync,latentsync,306,306,9926,9924,real,,no-gesture,scripted-short
latentsync-9948-9944-real.mp4,lip-sync,latentsync,306,306,9948,9944,real,,no-gesture,scripted-short
latentsync-9938-9932-real.mp4,lip-sync,latentsync,306,306,9938,9932,real,,no-gesture,scripted-long
memo-9945-9940-elevenlabs.mp4,avatar,memo,306,306,9945,9940,elevenlabs,,no-gesture,unscripted
memo-9933-9944-speechify.mp4,avatar,memo,306,306,9933,9944,speechify,,no-gesture,scripted-short
hellomeme-9935-9930-real.mp4,avatar,hellomeme,306,306,9935,9930,real,,no-gesture,scripted-short
hellomeme-9940-9950-speechify.mp4,avatar,hellomeme,306,306,9940,9950,real,,no-gesture,unscripted
hellomeme-9929-9933-real.mp4,avatar,hellomeme,306,306,9929,9933,real,,no-gesture,scripted-short
facefusion-11698-9923.mp4,face-swap,facefusion,397,306,11698,9923,real,simswap_256_768768,no-gesture,scripted-short
facefusion-11683-9938.mp4,face-swap,facefusion,397,306,11683,9938,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
latentsync-12322-12332-real.mp4,lip-sync,latentsync,229,229,12322,12332,real,,no-gesture,scripted-long
latentsync-12334-12319-real.mp4,lip-sync,latentsync,229,229,12334,12319,real,,no-gesture,unscripted
latentsync-12316-12313-speechify.mp4,lip-sync,latentsync,229,229,12316,12313,speechify,,no-gesture,scripted-short
memo-12320-12334-playht.mp4,avatar,memo,229,229,12320,12334,playht,,no-gesture,unscripted
hellomeme-12320-12315-real.mp4,avatar,hellomeme,229,229,12320,12315,real,,no-gesture,unscripted
facefusion-10128-12334.mp4,face-swap,facefusion,253,229,10128,12334,real,inswapper_128_fp16_codeformer_512512,no-gesture,unscripted
facefusion-10131-12322.mp4,face-swap,facefusion,253,229,10131,12322,real,simswap_256_768768,no-gesture,scripted-long
facefusion-10153-12328.mp4,face-swap,facefusion,253,229,10153,12328,real,inswapper_128_fp16_768768,no-gesture,scripted-short
latentsync-6923-6897-real.mp4,lip-sync,latentsync,387,387,6923,6897,real,,no-gesture,scripted-long
latentsync-6893-6905-real.mp4,lip-sync,latentsync,387,387,6893,6905,real,,no-gesture,scripted-short
latentsync-6913-6919-elevenlabs.mp4,lip-sync,latentsync,387,387,6913,6919,elevenlabs,,no-gesture,scripted-short
latentsync-6915-6922-real.mp4,lip-sync,latentsync,387,387,6915,6922,real,,no-gesture,unscripted
memo-6893-6916-speechify.mp4,avatar,memo,387,387,6893,6916,speechify,,no-gesture,scripted-short
memo-6912-6922-playht.mp4,avatar,memo,387,387,6912,6922,playht,,no-gesture,unscripted
memo-6919-6903-playht.mp4,avatar,memo,387,387,6919,6903,playht,,no-gesture,scripted-short
hellomeme-6907-6918-playht.mp4,avatar,hellomeme,387,387,6907,6918,real,,no-gesture,scripted-short
hellomeme-6912-6915-playht.mp4,avatar,hellomeme,387,387,6912,6915,real,,no-gesture,unscripted
facefusion-9395-6904.mp4,face-swap,facefusion,429,387,9395,6904,real,inswapper_128_fp16_codeformer_512512,no-gesture,unscripted
facefusion-9403-6897.mp4,face-swap,facefusion,429,387,9403,6897,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-9402-6916.mp4,face-swap,facefusion,429,387,9402,6916,real,simswap_256_768768,no-gesture,scripted-short
latentsync-16060-16053-playht.mp4,lip-sync,latentsync,260,260,16060,16053,playht,,no-gesture,unscripted
latentsync-16050-16059-playht.mp4,lip-sync,latentsync,260,260,16050,16059,playht,,no-gesture,scripted-short
latentsync-16049-16054-elevenlabs.mp4,lip-sync,latentsync,260,260,16049,16054,elevenlabs,,no-gesture,scripted-short
memo-16056-16054-elevenlabs.mp4,avatar,memo,260,260,16056,16054,elevenlabs,,no-gesture,scripted-short
memo-16065-16047-elevenlabs.mp4,avatar,memo,260,260,16065,16047,elevenlabs,,no-gesture,unscripted
hellomeme-16065-16060-elevenlabs.mp4,avatar,hellomeme,260,260,16065,16060,real,,no-gesture,unscripted
hellomeme-16064-16045-real.mp4,avatar,hellomeme,260,260,16064,16045,real,,clap,no-speech
hellomeme-16040-16070-elevenlabs.mp4,avatar,hellomeme,260,260,16040,16070,real,,no-gesture,scripted-short
facefusion-8337-16067.mp4,face-swap,facefusion,473,260,8337,16067,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-8320-16066.mp4,face-swap,facefusion,473,260,8320,16066,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-long
facefusion-8338-16062.mp4,face-swap,facefusion,473,260,8338,16062,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-8331-16060.mp4,face-swap,facefusion,473,260,8331,16060,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
latentsync-11767-11768-speechify.mp4,lip-sync,latentsync,474,474,11767,11768,speechify,,no-gesture,scripted-short
latentsync-11756-11779-elevenlabs.mp4,lip-sync,latentsync,474,474,11756,11779,elevenlabs,,no-gesture,scripted-short
memo-11760-11750-elevenlabs.mp4,avatar,memo,474,474,11760,11750,elevenlabs,,no-gesture,scripted-short
memo-11774-11756-playht.mp4,avatar,memo,474,474,11774,11756,playht,,no-gesture,scripted-short
hellomeme-11756-11779-real.mp4,avatar,hellomeme,474,474,11756,11779,real,,no-gesture,scripted-short
hellomeme-11764-11759-playht.mp4,avatar,hellomeme,474,474,11764,11759,real,,no-gesture,unscripted
hellomeme-11751-11771-real.mp4,avatar,hellomeme,474,474,11751,11771,real,,clap,no-speech
facefusion-9379-11752.mp4,face-swap,facefusion,252,474,9379,11752,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-9377-11772.mp4,face-swap,facefusion,252,474,9377,11772,real,simswap_256_768768,no-gesture,scripted-short
facefusion-9373-11774.mp4,face-swap,facefusion,252,474,9373,11774,real,simswap_256_768768,no-gesture,scripted-short
latentsync-12521-12534-playht.mp4,lip-sync,latentsync,279,279,12521,12534,playht,,no-gesture,scripted-short
latentsync-12535-12523-real.mp4,lip-sync,latentsync,279,279,12535,12523,real,,no-gesture,scripted-long
latentsync-12530-12513-elevenlabs.mp4,lip-sync,latentsync,279,279,12530,12513,elevenlabs,,no-gesture,scripted-short
latentsync-12542-12536-playht.mp4,lip-sync,latentsync,279,279,12542,12536,playht,,no-gesture,unscripted
hellomeme-12542-12536-playht.mp4,avatar,hellomeme,279,279,12542,12536,real,,no-gesture,unscripted
facefusion-14191-12521.mp4,face-swap,facefusion,423,279,14191,12521,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-14174-12523.mp4,face-swap,facefusion,423,279,14174,12523,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-14189-12536.mp4,face-swap,facefusion,423,279,14189,12536,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
latentsync-14229-14205-elevenlabs.mp4,lip-sync,latentsync,368,368,14229,14205,elevenlabs,,no-gesture,scripted-short
latentsync-14222-14219-playht.mp4,lip-sync,latentsync,368,368,14222,14219,playht,,no-gesture,unscripted
memo-14206-14214-real.mp4,avatar,memo,368,368,14206,14214,real,,no-gesture,scripted-short
memo-14222-14219-real.mp4,avatar,memo,368,368,14222,14219,real,,no-gesture,unscripted
memo-14208-14227-playht.mp4,avatar,memo,368,368,14208,14227,playht,,no-gesture,scripted-short
hellomeme-14229-14216-real.mp4,avatar,hellomeme,368,368,14229,14216,real,,no-gesture,scripted-short
hellomeme-14219-14233-elevenlabs.mp4,avatar,hellomeme,368,368,14219,14233,real,,no-gesture,unscripted
hellomeme-14228-14204-elevenlabs.mp4,avatar,hellomeme,368,368,14228,14204,real,,no-gesture,scripted-short
facefusion-13001-14205.mp4,face-swap,facefusion,425,368,13001,14205,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-13018-14222.mp4,face-swap,facefusion,425,368,13018,14222,real,simswap_256_768768,no-gesture,unscripted
facefusion-13017-14232.mp4,face-swap,facefusion,425,368,13017,14232,real,simswap_256_768768,no-gesture,scripted-long
latentsync-10260-10249-speechify.mp4,lip-sync,latentsync,315,315,10260,10249,speechify,,no-gesture,unscripted
latentsync-10259-10233-playht.mp4,lip-sync,latentsync,315,315,10259,10233,playht,,no-gesture,scripted-short
memo-10261-10251-elevenlabs.mp4,avatar,memo,315,315,10261,10251,elevenlabs,,no-gesture,scripted-short
memo-10249-10234-speechify.mp4,avatar,memo,315,315,10249,10234,speechify,,no-gesture,unscripted
hellomeme-10257-10244-playht.mp4,avatar,hellomeme,315,315,10257,10244,real,,no-gesture,scripted-short
hellomeme-10249-10234-speechify.mp4,avatar,hellomeme,315,315,10249,10234,real,,no-gesture,unscripted
hellomeme-10251-10255-real.mp4,avatar,hellomeme,315,315,10251,10255,real,,no-gesture,scripted-short
facefusion-10051-10230.mp4,face-swap,facefusion,255,315,10051,10230,real,simswap_256_768768,no-gesture,scripted-long
facefusion-10035-10258.mp4,face-swap,facefusion,255,315,10035,10258,real,simswap_256_768768,no-gesture,scripted-short
facefusion-10027-10250.mp4,face-swap,facefusion,255,315,10027,10250,real,simswap_256_768768,no-gesture,scripted-short
latentsync-12198-12207-speechify.mp4,lip-sync,latentsync,267,267,12198,12207,speechify,,no-gesture,scripted-short
latentsync-12196-12216-real.mp4,lip-sync,latentsync,267,267,12196,12216,real,,no-gesture,scripted-short
memo-12224-12208-elevenlabs.mp4,avatar,memo,267,267,12224,12208,elevenlabs,,no-gesture,scripted-short
hellomeme-12196-12208-playht.mp4,avatar,hellomeme,267,267,12196,12208,real,,no-gesture,scripted-short
hellomeme-12206-12209-elevenlabs.mp4,avatar,hellomeme,267,267,12206,12209,real,,no-gesture,unscripted
facefusion-14087-12206.mp4,face-swap,facefusion,272,267,14087,12206,real,inswapper_128_fp16_768768,no-gesture,unscripted
latentsync-7583-7565-speechify.mp4,lip-sync,latentsync,259,259,7583,7565,speechify,,no-gesture,unscripted
latentsync-7590-7584-elevenlabs.mp4,lip-sync,latentsync,259,259,7590,7584,elevenlabs,,no-gesture,scripted-short
latentsync-7573-7572-real.mp4,lip-sync,latentsync,259,259,7573,7572,real,,no-gesture,scripted-short
memo-7587-7565-real.mp4,avatar,memo,259,259,7587,7565,real,,no-gesture,unscripted
hellomeme-7568-7565-elevenlabs.mp4,avatar,hellomeme,259,259,7568,7565,real,,no-gesture,unscripted
facefusion-13209-7566.mp4,face-swap,facefusion,332,259,13209,7566,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
latentsync-15223-15243-elevenlabs.mp4,lip-sync,latentsync,270,270,15223,15243,elevenlabs,,no-gesture,unscripted
latentsync-15242-15227-playht.mp4,lip-sync,latentsync,270,270,15242,15227,playht,,no-gesture,scripted-short
memo-15227-15221-elevenlabs.mp4,avatar,memo,270,270,15227,15221,elevenlabs,,no-gesture,scripted-short
memo-15244-15234-playht.mp4,avatar,memo,270,270,15244,15234,playht,,no-gesture,scripted-short
hellomeme-15247-15236-real.mp4,avatar,hellomeme,270,270,15247,15236,real,,no-gesture,scripted-short
hellomeme-15223-15222-speechify.mp4,avatar,hellomeme,270,270,15223,15222,real,,no-gesture,unscripted
facefusion-9190-15252.mp4,face-swap,facefusion,226,270,9190,15252,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-9213-15243.mp4,face-swap,facefusion,226,270,9213,15243,real,inswapper_128_fp16_codeformer_512512,no-gesture,unscripted
facefusion-9182-15239.mp4,face-swap,facefusion,226,270,9182,15239,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
latentsync-9532-9541-speechify.mp4,lip-sync,latentsync,246,246,9532,9541,speechify,,no-gesture,unscripted
latentsync-9542-9531-real.mp4,lip-sync,latentsync,246,246,9542,9531,real,,no-gesture,scripted-short
latentsync-9547-9521-real.mp4,lip-sync,latentsync,246,246,9547,9521,real,,no-gesture,scripted-long
memo-9528-9552-elevenlabs.mp4,avatar,memo,246,246,9528,9552,elevenlabs,,no-gesture,scripted-short
memo-9546-9540-real.mp4,avatar,memo,246,246,9546,9540,real,,no-gesture,unscripted
hellomeme-9537-9543-elevenlabs.mp4,avatar,hellomeme,246,246,9537,9543,real,,no-gesture,scripted-short
hellomeme-9541-9540-speechify.mp4,avatar,hellomeme,246,246,9541,9540,real,,no-gesture,unscripted
hellomeme-9550-9548-speechify.mp4,avatar,hellomeme,246,246,9550,9548,real,,no-gesture,scripted-short
facefusion-15466-9524.mp4,face-swap,facefusion,247,246,15466,9524,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-15471-9526.mp4,face-swap,facefusion,247,246,15471,9526,real,simswap_256_768768,no-gesture,scripted-short
